,popularity,vote_average,vote_count,production_budget,worldwide_gross,profit,genre
755,34.958,6.5,5995,170000000,1305772799,1135772799,action
756,8.459,4.9,94,22000000,6756412,-15243588,action
757,19.565,6.4,2958,80000000,214974953,134974953,comedy
758,7.047000000000001,6.2,211,12000000,21867665,9867665,comedy
759,34.953,6.2,7510,300000000,655945209,355945209,action
760,8.602,5.1,240,13000000,99034125,86034125,documentary
761,7.138999999999999,6.8,147,12000000,32700439,20700439,documentary
762,8.952,6.0,644,15000000,20688141,5688141,action
763,6.558,7.4,76,750000,7712436,6962436,comedy
764,8.476,6.9,142,2500000,32327255,29827255,comedy
765,7.7860000000000005,6.5,159,10000000,23591043,13591043,comedy
766,1.824,4.7,16,5600000,14683763,9083763,action
767,9.597000000000001,5.6,129,15000000,20898221,5898221,adventure
768,13.08,7.1,7540,28000000,97531134,69531134,action
769,14.793,6.4,3785,28000000,63129909,35129909,action
770,4.002,6.6,50,10000000,150191,-9849809,adventure
771,10.959000000000001,6.0,805,21000000,34836080,13836080,horror
772,7.0360000000000005,6.1,332,800000,462206,-337794,crime
773,7.13,6.9,274,12000000,1188194,-10811806,crime
774,10.062000000000001,6.6,507,5000000,6656705,1656705,biography
775,15.135,6.2,1093,70000000,65409046,-4590954,action
776,13.742,6.5,703,10000000,4659110,-5340890,crime
777,10.221,5.8,1314,75000000,95572749,20572749,action
778,11.298,6.0,1105,15000000,39238443,24238443,crime
779,23.805,6.2,289,30000000,10096821,-19903179,action
780,21.793000000000003,6.5,3305,175000000,139630336,-35369664,action
781,1.244,8.0,1,7000000,23393939,16393939,documentary
782,24.337,7.0,5531,104000000,408803696,304803696,action
783,26.103,7.6,10287,94000000,404561724,310561724,action
784,6.058,5.8,67,9200000,17155193,7955193,action
785,17.713,6.0,2494,117000000,258751370,141751370,action
786,17.867,5.0,1490,2000000,6328516,4328516,drama
787,29.388,6.3,6054,185000000,561072059,376072059,action
788,9.417,6.0,1046,15000000,61788393,46788393,comedy
789,5.287999999999999,6.8,86,30000,144822,114822,drama
790,13.847000000000001,7.7,2029,55000000,77548122,22548122,action
791,17.363,6.7,3628,150000000,664837547,514837547,action
792,16.248,6.7,2944,140000000,517599142,377599142,action
793,5.334,5.3,91,930000,30905,-899095,comedy
794,16.275,7.9,10028,20000000,426351163,406351163,comedy
795,9.258,6.9,546,18000000,14189810,-3810190,drama
796,15.974,7.3,3866,10000000,78610769,68610769,comedy
797,7.261,5.8,676,30000000,61449135,31449135,comedy
798,2.394,4.4,11,67000000,18115927,-48884073,comedy
799,6.5329999999999995,6.4,1211,28000000,112914167,84914167,comedy
800,12.147,7.0,1660,26000000,54393687,28393687,action
801,6.303999999999999,6.6,65,20000000,2507181,-17492819,biography
802,5.973,6.9,169,5500000,13480196,7980196,comedy
803,9.307,6.9,133,8000000,2455027,-5544973,adventure
804,2.563,5.6,30,19000000,32618920,13618920,comedy
805,13.897,4.0,713,18500000,4221341,-14278659,horror
806,10.195,6.8,1692,25000000,42425450,17425450,biography
807,10.754000000000001,6.6,1223,100000000,139716717,39716717,action
808,1.6269999999999998,7.5,4,26000000,67647574,41647574,action
809,0.675,7.0,2,20000000,28270399,8270399,drama
810,2.01,6.2,23,3000000,7241309,4241309,documentary
811,7.157,5.6,96,5000000,0,-5000000,comedy
812,4.242,6.9,71,3000000,3237452,237452,drama
813,9.394,6.9,1706,30000000,82148538,52148538,adventure
814,6.425,6.1,210,58000000,100929666,42929666,drama
815,11.806,6.8,1748,38000000,105887837,67887837,comedy
816,15.0,7.3,8723,120000000,620912003,500912003,adventure
817,13.696,6.2,435,30000000,65759911,35759911,comedy
818,12.408,6.3,2220,5000000,148806510,143806510,drama
819,10.091000000000001,6.5,638,250000,3728400,3478400,drama
820,0.6,7.7,3,8300000,2598224,-5701776,drama
821,19.453,7.1,6295,27000000,155564919,128564919,documentary
822,12.693,6.8,2261,65000000,273346281,208346281,biography
823,17.215999999999998,8.1,3833,12000000,149570720,137570720,comedy
824,5.805,7.0,292,20000000,17769299,-2230701,drama
825,12.152999999999999,5.6,1883,100000000,310650574,210650574,comedy
826,2.9189999999999996,6.8,11,15000000,50003303,35003303,drama
827,11.322000000000001,6.2,759,65000000,21774432,-43225568,action
828,9.128,6.9,1370,2000000,2088390,88390,drama
829,0.732,6.4,4,300000,3496,-296504,thriller
830,11.273,5.9,1004,20000000,33943049,13943049,action
831,45.0,7.8,12330,127000000,615461394,488461394,action
832,15.743,6.7,1627,29000000,44264271,15264271,comedy
833,12.43,6.1,1810,11000000,10431506,-568494,comedy
834,8.557,5.3,59,8000000,433732,-7566268,crime
835,15.287,5.9,2591,60000000,195194085,135194085,action
836,15.404000000000002,7.4,2289,40000000,149804632,109804632,action
837,5.034,7.2,39,40000000,43711031,3711031,biography
838,16.779,6.8,6723,30000000,170466405,140466405,action
839,7.029,5.8,352,2000000,2009644,9644,drama
840,7.699,5.7,92,17000000,24719879,7719879,comedy
841,0.6,5.0,2,500000,0,-500000,comedy
842,6.185,6.1,28,25000000,146149,-24853851,biography
843,8.261000000000001,5.8,384,18000000,42227490,24227490,comedy
844,15.607999999999999,8.2,3165,10000000,65520633,55520633,comedy
845,4.775,5.0,44,10100000,10143618,43618,comedy
846,8.506,6.7,529,9000000,12898064,3898064,biography
847,1.4,6.0,4,916000,6188421,5272421,adventure
848,0.628,4.0,1,2000000,0,-2000000,comedy
849,16.73,6.3,10019,40000000,457507776,417507776,action
850,7.666,5.3,270,10000000,8629895,-1370105,action
851,12.557,6.3,1862,12500000,46370970,33870970,action
852,10.36,5.5,1079,20000000,18273009,-1726991,action
853,9.12,6.5,477,30000000,3721988,-26278012,action
854,28.099,7.4,14454,150000000,370098020,220098020,action
855,18.705,6.5,3380,145000000,746921271,601921271,adventure
856,7.275,6.6,150,8000000,15644196,7644196,biography
857,9.392999999999999,6.7,71,25000000,54160818,29160818,comedy
858,13.0,5.3,958,4500000,1027760,-3472240,drama
859,13.7,6.1,1850,7000000,170549753,163549753,comedy
860,8.681000000000001,6.2,1110,14500000,123660597,109160597,comedy
861,19.274,7.0,8143,180000000,758536735,578536735,action
862,11.982999999999999,6.1,2421,15000000,148095566,133095566,documentary
863,27.666999999999998,6.5,9758,225000000,667999518,442999518,action
864,11.263,6.3,1460,42000000,49621440,7621440,action
865,16.637999999999998,7.5,3176,8500000,77733867,69233867,drama
866,8.262,6.9,319,35000000,29890402,-5109598,biography
867,16.24,6.2,618,6000000,1427656,-4572344,action
868,7.6610000000000005,5.4,94,4000000,797439,-3202561,drama
869,6.666,6.0,471,350000,10000000,9650000,action
870,8.747,6.3,138,14000000,623292,-13376708,drama
871,9.498,6.8,856,3400000,20433227,17033227,drama
872,8.487,5.1,367,50000000,89895930,39895930,comedy
873,8.852,5.7,299,150000000,39549758,-110450242,adventure
874,7.879,7.3,257,12000000,10116816,-1883184,biography
875,9.477,6.7,413,1000000,5438911,4438911,drama
876,30.419,6.6,1457,130000000,341528518,211528518,comedy
877,16.115,6.6,592,25000000,46734733,21734733,biography
878,7.766,6.8,407,20000000,43658157,23658157,biography
879,8.88,5.2,383,10000000,4563080,-5436920,action
880,17.31,6.6,6365,61000000,310566162,249566162,action
881,8.197000000000001,7.3,358,17000000,45707924,28707924,biography
882,8.677,7.6,1570,8000000,9266180,1266180,comedy
883,16.917,7.7,5939,20000000,208265198,188265198,drama
884,16.302,5.6,1929,40000000,109738840,69738840,action
885,7.309,6.5,113,2000000,1869928,-130072,drama
886,6.131,4.4,139,900000,9097072,8197072,comedy
887,0.6,5.4,7,2000000,6049171,4049171,documentary
888,22.855,6.8,3635,130000000,321887208,191887208,action
889,11.123,7.1,1642,9400000,21817298,12417298,documentary
890,26.176,6.4,6398,215000000,654213485,439213485,action
891,1.62,6.5,11,200000,236806,36806,drama
892,8.479,7.0,190,8500000,23311293,14811293,comedy
893,13.171,7.5,3965,30000000,162502774,132502774,comedy
894,8.652999999999999,6.3,1105,18000000,7680250,-10319750,action
895,11.675999999999998,6.0,1552,33000000,75898100,42898100,adventure
896,21.246,6.0,920,35000000,66295121,31295121,action
897,1.218,5.0,1,20000000,57293371,37293371,documentary
898,7.771,6.8,353,25000000,39217912,14217912,biography
899,9.338,6.4,7343,74000000,1160336173,1086336173,adventure
900,10.078,7.1,478,13000000,73798736,60798736,biography
901,13.220999999999998,5.8,2099,85000000,173613482,88613482,adventure
902,7.2989999999999995,5.5,301,11000000,2352511,-8647489,crime
903,10.128,6.3,50,15000000,15362298,362298,action
904,7.422999999999999,5.8,77,5500000,863895,-4636105,drama
905,12.215,7.4,912,18000000,7719630,-10280370,drama
906,1.96,6.5,16,150000000,637517365,487517365,adventure
907,1.4,5.8,5,21000000,17396,-20982604,action
908,11.095,8.3,1399,4900000,17536004,12636004,drama
909,11.134,6.4,1859,27000000,93466095,66466095,crime
910,15.392999999999999,7.1,2255,50000000,111300835,61300835,biography
911,0.6,5.0,1,5000000,64240813,59240813,action
912,8.827,5.9,414,125000000,61642798,-63357202,action
913,10.175,6.2,848,500000,5639730,5139730,horror
914,20.33,7.0,6362,200000000,743588329,543588329,adventure
915,11.017000000000001,6.2,1193,20000000,39686769,19686769,adventure
916,15.948,7.4,3893,1500000,65245512,63745512,drama
917,14.085999999999999,7.7,3023,16000000,68848446,52848446,adventure
918,1.057,4.7,5,1500000,372239,-1127761,drama
919,9.912,5.7,843,8000000,7298786,-701214,action
920,10.595,6.3,717,40000000,59795070,19795070,comedy
921,40.095,6.0,1751,100000000,85287417,-14712583,action
922,13.263,5.4,1666,60000000,30396134,-29603866,action
923,15.227,7.0,3458,30000000,42531076,12531076,drama
924,12.812999999999999,4.4,1332,10000000,31164747,21164747,comedy
925,12.812999999999999,6.6,1357,145000000,269806430,124806430,adventure
926,7.8839999999999995,6.5,301,14000000,25187026,11187026,biography
927,5.952000000000001,7.2,165,8000000,22549338,14549338,drama
928,12.507,7.0,1592,10000000,31556959,21556959,drama
929,9.118,6.2,473,55000000,79312301,24312301,adventure
930,15.937000000000001,6.7,5406,55000000,345922730,290922730,crime
931,7.459,8.0,755,1400000,5552584,4152584,drama
932,1.4,7.0,2,46000000,298923419,252923419,comedy
933,6.7139999999999995,5.8,593,18000000,92096558,74096558,comedy
934,4.378,5.9,68,1400000,0,-1400000,comedy
935,2.0069999999999997,5.8,5,1000000,0,-1000000,comedy
936,7.619,7.8,409,8470000,42355526,33885526,action
937,9.808,5.4,247,25000000,16727470,-8272530,horror
938,12.081,6.7,741,10000000,34240572,24240572,biography
939,1.1320000000000001,4.8,6,1600000,2595644,995644,crime
940,9.521,7.4,967,12000000,24761360,12761360,adventure
941,13.722999999999999,6.1,2389,66000000,194169619,128169619,action
942,14.979000000000001,6.2,4536,18000000,270944428,252944428,drama
943,17.662,5.7,2829,35000000,108757621,73757621,comedy
944,14.508,7.1,4590,20000000,70652284,50652284,drama
945,10.012,6.8,1294,15000000,11173718,-3826282,drama
946,1.973,5.4,7,9000,4584,-4416,comedy
947,20.064,6.1,3536,127000000,353756621,226756621,adventure
948,0.6,6.5,1,4200000,5835247,1635247,horror
949,12.786,6.0,775,29000000,103008792,74008792,documentary
950,25.596999999999998,7.7,5860,8500000,50334418,41834418,crime
951,0.637,9.0,1,80000000,53508858,-26491142,horror
952,8.882,5.1,125,2000000,0,-2000000,crime
953,19.005,6.8,1296,5000000,42844516,37844516,action
954,14.519,5.8,286,13200000,54323210,41123210,action
955,0.6,7.0,1,1000000,2684207,1684207,western
956,14.203,6.2,2612,25000000,149228078,124228078,comedy
957,0.6,7.6,11,130000000,352831065,222831065,animation
958,16.19,7.4,4192,22500000,32398681,9898681,drama
959,2.2640000000000002,5.6,23,50000000,222383055,172383055,action
960,9.325,4.2,192,18000000,30535660,12535660,adventure
961,2.246,4.2,50,800000,35688,-764312,comedy
962,4.48,5.2,64,2500000,0,-2500000,thriller
963,0.6,6.0,1,4000000,63180,-3936820,drama
964,2.519,7.6,38,250000,191862,-58138,documentary
965,16.646,7.4,9871,75000000,342769200,267769200,crime
966,25.805,6.8,6744,90000000,328325007,238325007,action
967,18.534000000000002,6.5,6850,120000000,287916633,167916633,action
968,8.232000000000001,6.7,256,1000000,3324070,2324070,comedy
969,4.835,6.8,56,1000000,5391992,4391992,drama
970,10.841,6.4,1747,5000000,44115496,39115496,horror
971,10.729000000000001,5.6,1191,45000000,91323299,46323299,comedy
972,11.378,5.9,1032,3000000,6239723,3239723,action
973,13.864,6.2,4086,70000000,172878928,102878928,action
974,32.624,7.4,225,20000000,38073377,18073377,biography
975,8.919,5.6,518,25000000,9313302,-15686698,drama
976,10.308,7.2,2105,15000000,59168692,44168692,drama
977,9.005,8.1,370,10000000,68541786,58541786,documentary
978,8.62,5.5,615,42000000,36197221,-5802779,action
979,10.196,5.8,1396,4800000,4494560,-305440,crime
980,14.163,7.0,603,38000000,24555177,-13444823,action
981,3.2710000000000004,5.1,20,3000000,47469,-2952531,action
982,0.6,7.0,1,100000,0,-100000,documentary
983,15.389000000000001,5.1,1670,5000000,103300632,98300632,horror
984,11.823,6.0,1416,9000000,81831866,72831866,drama
985,8.304,5.9,306,28000000,8594558,-19405442,comedy
986,5.025,5.5,57,14000000,21410546,7410546,comedy
987,8.523,6.1,527,5000000,25861249,20861249,comedy
988,0.6,10.0,1,4600000,731767,-3868233,comedy
989,7.143,4.8,79,1600000,419428,-1180572,horror
990,9.139,6.6,1077,22000000,15434375,-6565625,crime
991,19.477,6.3,535,12000000,85369830,73369830,comedy
992,13.377,5.8,4829,200000000,490359051,290359051,adventure
993,16.759,6.8,7632,190000000,411002906,221002906,action
994,30.019000000000002,5.9,2213,155000000,290930148,135930148,action
995,13.565,7.0,1904,55000000,258789097,203789097,adventure
996,16.509,6.1,2500,26000000,81275291,55275291,action
997,7.2620000000000005,6.4,528,1000000,1156309,156309,drama
998,13.054,5.9,1701,150000000,151525973,1525973,adventure
999,11.564,6.0,3587,12000000,85450484,73450484,comedy
1000,0.6,10.0,1,40000000,16340767,-23659233,drama
1001,8.163,5.7,1342,3000000,177512032,174512032,horror
1002,9.669,5.9,1197,5000000,207039844,202039844,horror
1003,8.965,5.4,1026,5000000,142817992,137817992,horror
1004,8.157,5.2,774,10000000,77959374,67959374,horror
1005,9.446,5.3,752,5000000,90904854,85904854,horror
1006,13.32,6.8,1358,60000000,108119662,48119662,adventure
1007,10.124,5.8,276,25000000,120832383,95832383,comedy
1008,14.95,5.8,1868,35000000,48543388,13543388,action
1009,6.056,6.1,206,10000000,1616353,-8383647,drama
1010,14.074000000000002,6.8,7869,110000000,302239672,192239672,drama
1011,9.486,7.1,736,5000000,10727536,5727536,comedy
1012,15.435,6.9,1337,40000000,52837989,12837989,action
1013,6.934,7.0,122,1000000,1471090,471090,drama
1014,15.234000000000002,6.5,3017,40000000,101162106,61162106,adventure
1015,15.940999999999999,5.0,900,38000000,107650646,69650646,action
1016,12.005,7.1,98,5000000,25529498,20529498,adventure
1017,0.84,5.0,1,50000000,161626121,111626121,action
1018,2.6510000000000002,5.2,34,11000000,9307166,-1692834,comedy
1019,20.899,6.4,2273,132000000,366942531,234942531,adventure
1020,9.078,6.8,360,16000000,12617472,-3382528,comedy
1021,32.476,6.5,716,25000000,51800758,26800758,action
1022,26.691,6.1,4229,95000000,223050874,128050874,adventure
1023,15.762,5.9,3109,90000000,200859554,110859554,adventure
1024,1.379,5.0,1,200000,0,-200000,drama
1025,15.974,6.5,650,50000000,347136477,297136477,adventure
1026,7.211,6.0,151,18000000,1199510,-16800490,drama
1027,8.978,7.4,945,12000000,98963392,86963392,biography
1028,1.4,6.8,6,1200000,26608,-1173392,documentary
1029,11.302,5.3,1029,24000000,83660160,59660160,comedy
1030,28.101,6.6,6931,230000000,788241137,558241137,action
1031,30.579,6.4,8571,410600000,1045663875,635063875,action
1032,13.886,7.3,4233,17000000,116044347,99044347,comedy
1033,18.469,6.8,3599,29000000,287625468,258625468,comedy
1034,14.89,6.5,1884,45000000,185736412,140736412,comedy
1035,23.029,5.6,4423,90000000,244041804,154041804,action
1036,7.815,6.1,116,10000000,575371,-9424629,action
1037,7.778,5.6,420,35000000,2000000,-33000000,comedy
1038,5.945,6.3,81,3000000,4570178,1570178,comedy
1039,0.6,7.5,1,2000000,28864,-1971136,drama
1040,6.021,6.6,230,3000000,0,-3000000,action
1041,9.435,5.6,1260,24000000,83531958,59531958,action
1042,7.682,7.8,670,8900000,22744132,13844132,crime
1043,17.343,5.1,1438,35000000,95713069,60713069,horror
1044,25.215,5.4,2078,80000000,108469033,28469033,action
1045,11.844000000000001,6.6,675,20000000,9537120,-10462880,comedy
1046,6.921,5.4,95,7500000,0,-7500000,crime
1047,15.865,6.2,2667,120000000,142531552,22531552,action
1048,16.215999999999998,6.1,1979,40000000,127234389,87234389,action
1049,12.484000000000002,6.2,1244,35000000,31393201,-3606799,action
1050,9.086,5.7,1195,28000000,16638300,-11361700,action
1051,15.318,5.5,1157,60000000,84154026,24154026,action
1052,14.357999999999999,8.0,5785,46000000,113402302,67402302,crime
1053,9.55,6.5,1449,12000000,32909437,20909437,drama
1054,9.715,6.4,2968,12000000,103028188,91028188,mystery
1055,6.9110000000000005,6.0,276,8000000,10763183,2763183,comedy
1056,24.98,6.4,7384,125000000,402448265,277448265,adventure
1057,8.702,6.2,378,15000000,12394562,-2605438,documentary
1058,9.371,5.5,259,30000000,21709539,-8290461,action
1059,0.779,7.4,6,2000000,72277,-1927723,documentary
1060,9.078,6.3,1422,130000000,554987477,424987477,action
1061,8.32,6.6,209,11000000,56178935,45178935,comedy
1062,1.252,3.2,5,75000,0,-75000,action
1063,7.564,7.1,225,15000000,10055481,-4944519,biography
1064,7.109,6.0,136,36000000,1578543,-34421457,adventure
1065,21.377,5.6,2047,130000000,79076678,-50923322,action
1066,9.389,6.8,292,5000000,6205034,1205034,documentary
1067,8.705,7.2,910,5000000,23745772,18745772,drama
1068,48.056999999999995,7.2,2626,175000000,524283695,349283695,adventure
1069,7.442,6.3,460,15000000,27469621,12469621,adventure
1070,24.238000000000003,6.2,3176,120000000,428056280,308056280,action
1071,14.462,6.6,3412,135000000,245724600,110724600,adventure
1072,8.48,5.4,123,12000000,2062406,-9937594,drama
1073,1.675,3.7,8,40000,3632,-36368,horror
1074,4.191,4.8,47,9500000,0,-9500000,action
1075,4.659,5.2,48,5000000,0,-5000000,comedy
1076,30.029,7.6,7021,150000000,579290136,429290136,action
1077,1.58,4.8,9,25000000,0,-25000000,biography
1078,14.811,6.8,4566,110000000,263880341,153880341,action
1079,0.914,3.4,7,45000000,17492014,-27507986,horror
1080,12.082,6.6,4162,60000000,196439693,136439693,thriller
1081,14.994000000000002,6.5,2368,84000000,141507355,57507355,action
1082,13.904000000000002,5.4,849,65000000,48164150,-16835850,action
1083,0.6,5.0,2,26000000,96666486,70666486,horror
1084,8.25,6.1,615,17700000,14518884,-3181116,drama
1085,11.856,5.9,1884,42000000,91678442,49678442,fantasy
1086,0.875,0.0,1,3000000,9012000,6012000,horror
1087,3.8789999999999996,4.5,33,25000000,91116,-24908884,action
1088,18.117,6.5,3406,69000000,145951861,76951861,action
1089,7.816,6.1,472,4000000,1983596,-2016404,action
1090,10.247,6.0,256,58000000,50365498,-7634502,action
1091,0.6659999999999999,3.8,2,23000000,13593473,-9406527,adventure
1092,1.128,4.7,6,2300000,29384,-2270616,drama
1093,10.713,5.5,1065,20000000,15824374,-4175626,crime
1094,7.621,6.8,87,14000000,11354230,-2645770,action
1095,11.453,7.1,2079,16000000,56506120,40506120,thriller
1096,12.437000000000001,6.2,976,32000000,18195238,-13804762,action
1097,0.667,5.9,2119,57500000,295874190,238374190,action
1098,1.325,5.7,2321,65000000,240647629,175647629,action
1099,0.8440000000000001,5.9,1859,40000000,314101190,274101190,action
1100,7.268,6.4,258,8000000,2772511,-5227489,drama
1101,1.661,4.7,21,18000000,4100000,-13900000,drama
1102,8.247,5.8,473,18000000,41166033,23166033,comedy
1103,17.434,6.2,2852,38000000,94763758,56763758,action
1104,10.831,6.2,1277,25000000,153733800,128733800,action
1105,12.977,6.2,939,40000000,124827316,84827316,action
1106,13.53,4.9,1785,25000000,82917283,57917283,drama
1107,14.695,6.6,3730,90000000,487519809,397519809,adventure
1108,18.11,6.3,1803,130000000,492846291,362846291,adventure
1109,14.934000000000001,7.3,3697,145000000,306900902,161900902,action
1110,22.995,7.2,7259,93000000,470986200,377986200,action
1111,10.089,5.8,433,20000000,46255763,26255763,action
1112,1.08,6.6,12,1500000,113169,-1386831,comedy
1113,0.746,4.2,5,500000,0,-500000,drama
1114,0.68,5.7,3,99000000,84747441,-14252559,action
1115,17.851,5.8,3390,120000000,242981799,122981799,action
1116,7.485,6.9,620,2500000,4934356,2434356,comedy
1117,10.362,5.7,123,60000000,24148488,-35851512,adventure
1118,11.369000000000002,6.1,686,70000000,61031932,-8968068,comedy
1119,5.202999999999999,5.5,154,15000000,3386153,-11613847,comedy
1120,1.115,7.0,4,2000000,0,-2000000,adventure
1121,0.809,5.1,6,500000,0,-500000,adventure
1122,21.401,7.5,9296,200000000,1049102856,849102856,action
1123,12.687999999999999,6.2,499,22000000,12967012,-9032988,crime
1124,2.0869999999999997,7.5,4,10000000,3275585,-6724415,biography
1125,20.0,8.1,5494,13000000,36262783,23262783,drama
1126,9.019,6.7,121,10000000,3185717,-6814283,biography
1127,1.247,4.3,4,350000,0,-350000,family
1128,14.338,5.6,1096,20000000,46844357,26844357,comedy
1129,8.318999999999999,5.9,417,500000,680914,180914,comedy
1130,8.03,7.4,149,5000000,567219,-4432781,comedy
1131,17.592,6.4,1684,50000000,66961644,16961644,action
1132,0.6,3.5,2,50000,0,-50000,horror
1133,10.442,5.6,761,30000000,60512680,30512680,crime
1134,14.623,7.7,3877,38000000,98230839,60230839,documentary
1135,4.11,6.8,19,250000,0,-250000,documentary
1136,14.055,5.5,779,35000000,18376443,-16623557,action
1137,15.622,6.3,1248,33000000,41495213,8495213,action
1138,9.095,7.1,1433,28000000,94050951,66050951,drama
1139,13.116,6.4,1997,85000000,208542162,123542162,horror
1140,9.214,6.9,792,750000,4422318,3672318,comedy
1141,0.632,1.0,1,130000000,290650494,160650494,action
1142,6.507000000000001,5.4,38,5500000,28468,-5471532,action
1143,8.756,6.8,103,6500000,6423605,-76395,biography
1144,6.015,8.2,276,4000000,5966671,1966671,documentary
1145,27.414,6.1,5125,110000000,456258539,346258539,action
1146,7.457000000000001,5.9,515,30000000,108957098,78957098,adventure
1147,15.232000000000001,5.6,4237,19000000,141344255,122344255,adventure
1148,7.504,6.3,1246,45000000,82513490,37513490,crime
1149,9.585,7.4,2050,35000000,114962525,79962525,biography
1150,14.383,7.3,3882,85000000,48056764,-36943236,action
1151,10.450999999999999,6.2,915,15000000,15554855,554855,action
1152,16.082,6.2,1610,40000000,95989590,55989590,horror
1153,1.945,5.0,6,12000000,6982680,-5017320,crime
1154,2.7460000000000004,7.4,12,5000000,16515203,11515203,documentary
1155,12.535,5.3,1352,40000000,91126600,51126600,action
1156,16.322,6.2,361,15700000,63288854,47588854,comedy
1157,6.892,6.3,696,20000000,32608019,12608019,crime
1158,9.059,7.0,200,35000000,60376247,25376247,biography
1159,8.092,6.4,1108,10000000,11766959,1766959,adventure
1160,19.131,6.3,1815,26000000,33667319,7667319,action
1161,9.541,7.5,1354,20000000,66776576,46776576,biography
1162,10.967,6.8,2109,13500000,33035736,19535736,comedy
1163,22.855999999999998,5.3,1549,95000000,108874967,13874967,action
1164,9.986,5.9,809,95000000,294680778,199680778,comedy
1165,20.429000000000002,5.3,2684,40000000,126069509,86069509,comedy
1166,6.107,6.4,9,25000000,3645957,-21354043,adventure
1167,1.4,6.5,2,6500000,20412841,13912841,drama
1168,6.824,6.1,80,50000000,15505922,-34494078,crime
1169,3.5210000000000004,3.9,31,2000000,0,-2000000,action
1170,7.879,5.0,245,25000000,18877153,-6122847,horror
1171,7.775,6.1,970,20000000,48680977,28680977,comedy
1172,12.987,5.4,343,59000000,87527651,28527651,adventure
1173,5.39,5.6,53,90000000,498438212,408438212,adventure
1174,18.301,7.1,6380,125000000,535663443,410663443,action
1175,15.040999999999999,6.1,3843,165000000,756244673,591244673,adventure
1176,10.535,5.2,374,10000000,11360665,1360665,drama
1177,0.6,6.0,1,8000000,47782426,39782426,horror
1178,18.06,8.1,12625,80000000,299461782,219461782,mystery
1179,20.468,7.3,4475,30000000,84393749,54393749,action
1180,29.725,6.7,1317,35000000,75885196,40885196,action
1181,0.657,7.3,2,200000,44701,-155299,crime
1182,10.617,7.1,1560,46500000,23726626,-22773374,drama
1183,7.079,5.2,184,2000000,16610760,14610760,drama
1184,15.350999999999999,7.1,7636,21000000,236412453,215412453,comedy
1185,0.64,0.0,1,1300000,1738663,438663,drama
1186,20.896,6.3,2210,65000000,40650842,-24349158,crime
1187,17.572,6.9,4303,75000000,634454789,559454789,animation
1188,13.117,6.8,2935,3000000,87727807,84727807,horror
1189,9.916,5.8,1142,10000000,54104225,44104225,horror
1190,10.993,5.9,922,30000000,106030660,76030660,biography
1191,9.362,5.6,96,9000000,1242,-8998758,documentary
1192,19.27,7.1,10441,200000000,1110526981,910526981,action
1193,8.847000000000001,4.8,833,10000000,68264973,58264973,action
1194,26.229,6.1,2177,125000000,304115534,179115534,action
1195,5.664,5.3,367,250000,3934450,3684450,action
1196,16.999000000000002,4.0,712,10000000,51723644,41723644,adventure
1197,5.3020000000000005,5.9,75,2000000,0,-2000000,comedy
1198,26.230999999999998,6.6,600,80000000,213691277,133691277,adventure
1199,15.663,6.2,736,60000000,197578586,137578586,adventure
1200,0.725,3.5,2,42000000,57852177,15852177,drama
1201,16.673,5.9,1493,15000000,57907734,42907734,action
1202,4.519,5.9,39,6000000,11348205,5348205,drama
1203,21.233,5.9,5258,170000000,401021746,231021746,action
1204,3.595,4.1,14,1000000,0,-1000000,horror
1205,13.703,7.1,2427,50000000,35380918,-14619082,biography
1206,14.735,6.8,4748,40000000,88069880,48069880,action
1207,29.502,6.6,3838,275000000,393151347,118151347,action
1208,5.9079999999999995,6.1,59,300000,0,-300000,comedy
1209,7.567,6.1,591,35000000,65084116,30084116,comedy
1210,2.403,4.5,21,3000000,0,-3000000,drama
1211,7.596,6.1,376,7000000,17023121,10023121,comedy
1212,8.289,6.4,123,22000000,70949793,48949793,biography
1213,6.206,5.6,126,6000000,437089,-5562911,drama
1214,15.887,6.9,481,3200000,18285560,15085560,comedy
1215,8.459,7.0,688,18000000,47158652,29158652,biography
1216,7.212000000000001,6.4,169,135000,429448,294448,drama
1217,13.495,7.2,4529,32000000,140428499,108428499,action
1218,25.305,7.4,3424,30000000,94156456,64156456,drama
1219,8.623,6.5,596,30000000,310985,-29689015,animation
1220,1.715,7.0,7,10000000,24660323,14660323,drama
1221,0.968,7.4,6,175000,2602,-172398,comedy
1222,2.443,3.6,19,150000,32927,-117073,horror
1223,30.318,6.4,6719,300000000,879620923,579620923,action
1224,0.6,5.3,3,1500000,7000000,5500000,mystery
1225,46.775,7.4,11585,175000000,880166350,705166350,action
1226,25.783,7.2,10375,5000000,278964806,273964806,comedy
1227,16.354,7.8,4935,20000000,92088460,72088460,drama
1228,10.690999999999999,5.0,2495,5000000,31149251,26149251,comedy
1229,16.379,7.1,1069,13000000,54837234,41837234,comedy
1230,8.799,6.2,415,4000000,679482,-3320518,drama
1231,1.224,4.3,12,5600000,531806,-5068194,musical
1232,19.142,6.7,4275,185000000,335802233,150802233,action
1233,20.487,7.4,6182,190000000,467381584,277381584,action
1234,0.6,6.0,3,60000000,88832210,28832210,documentary
1235,2.742,6.8,11,16000000,1686429,-14313571,western
1236,17.174,6.7,1160,30000000,165889117,135889117,drama
1237,10.925,6.8,1252,33000000,165552290,132552290,drama
1238,8.895,6.8,2572,30000000,35579007,5579007,biography
